appName,link,tags
Ni no Kuni Wrath of the White Witch™ Remastered,https://store.steampowered.com/app/798460/Ni_no_Kuni_Wrath_of_the_White_Witch_Remastered,"RPG,Adventure,JRPG,Action,Anime,Great Soundtrack,Singleplayer,Creature Collector,Story Rich,Open World,Fantasy,Cute,Turn-Based Combat,Turn-Based,Family Friendly,Exploration,Magic,Colorful"
Cities in Motion,https://store.steampowered.com/app/73010/Cities_in_Motion,"Simulation,Management,Strategy,City Builder,Singleplayer,Trains,Transportation,Economy,Sandbox,Building"
Going Medieval,https://store.steampowered.com/app/1029780/Going_Medieval,"Early Access,City Builder,Medieval,Colony Sim,Strategy,Simulation,Building,Survival,Base Building,Management,Crafting,Sandbox,RPG,Open World,Resource Management,RTS,Singleplayer,3D,Procedural Generation,Stylized"
Vampire: The Masquerade - Bloodhunt,https://store.steampowered.com/app/760160/Vampire_The_Masquerade__Bloodhunt,"Multiplayer,Battle Royale,Vampire,PvP,Third-Person Shooter,Combat,Survival,Shooter,Supernatural,Action,Realistic,Parkour,Free to Play,Third Person,3D,Dark,Stylized,Character Customization,Gothic,Tactical"
Eternal Card Game,https://store.steampowered.com/app/531640/Eternal_Card_Game,"Free to Play,Card Game,Card Battler,Strategy,Deckbuilding,Casual,Massively Multiplayer,Trading Card Game,Multiplayer,Singleplayer,Early Access,Turn-Based,Fantasy,PvP"
Dread Hunger,https://store.steampowered.com/app/1418630/Dread_Hunger,"Multiplayer,Survival,Online Co-Op,Social Deduction,Co-op,Horror,Psychological,PvP,Team-Based,Strategy,Gore,Indie,Funny,Action,Difficult,First-Person,Dark,Adventure,Blood,Atmospheric"
Zup! Z,https://store.steampowered.com/app/1218900/Zup_Z,"Puzzle,Indie,Casual,Fast-Paced,2D,Physics,Short,Relaxing,Minimalist,Puzzle Platformer,Mouse only,Point & Click,Singleplayer,Cute,Rhythm,Education,Trading Card Game,Shooter,LEGO"
Cepheus Protocol,https://store.steampowered.com/app/979640/Cepheus_Protocol,"Early Access,Survival,War,Military,Tanks,Base Building,Horror,Perma Death,Difficult,Real-Time,Open World,RTS,Strategy,Gore,Bullet Time,Zombies,Action,Simulation,Tactical,Adventure"
Hero Realms,https://store.steampowered.com/app/1569700/Hero_Realms,"Strategy,Deckbuilding,Card Game,Board Game,Fantasy,Magic,Medieval,Mythology,PvP,Multiplayer,Singleplayer,Free to Play"
Rusty Lake: Roots,https://store.steampowered.com/app/532110/Rusty_Lake_Roots,"Puzzle,Point & Click,Indie,Adventure,Psychological Horror,Horror,Story Rich,Hidden Object,Singleplayer,2D,Atmospheric,Mystery,Dark,Surreal,Escape Room,Hand-drawn,Casual,Gore,Immersive"
UpGun,https://store.steampowered.com/app/1575870/UpGun,"Casual,Shooter,Multiplayer,Colorful,Arcade,Character Customization,PvP,Gun Customization,Arena Shooter,FPS,First-Person,3D,Stylized,Action,Cute,Robots,Action-Adventure,Military,Minimalist,Futuristic"
BATTLETECH,https://store.steampowered.com/app/637090/BATTLETECH,"Mechs,Strategy,Turn-Based Tactics,Turn-Based,Sci-fi,Turn-Based Strategy,Tactical,Action,Singleplayer,Robots,Character Customization,RPG,Space,Adventure,Multiplayer,Futuristic,Management,Story Rich,Great Soundtrack,Difficult"
CrossCode,https://store.steampowered.com/app/368340/CrossCode,"Action RPG,Pixel Graphics,RPG,Female Protagonist,Puzzle,Singleplayer,Great Soundtrack,2D,Indie,Story Rich,Adventure,Action,Retro,Anime,Sci-fi,JRPG,Action-Adventure,Difficult,Cyberpunk,Open World"
The End Is Nigh,https://store.steampowered.com/app/583470/The_End_Is_Nigh,"Precision Platformer,Platformer,Indie,Difficult,Great Soundtrack,Adventure,Singleplayer,2D,Action,Pixel Graphics,Post-apocalyptic,Dark,Funny,Memes,Atmospheric,Dark Fantasy,Dark Comedy,Historical,Retro,Metroidvania"
,https://store.steampowered.com/sub/44162,
Spirit of the North,https://store.steampowered.com/app/1213700/Spirit_of_the_North,"Adventure,Indie,Casual,Puzzle,Exploration,Relaxing,Experience,Great Soundtrack,3D,Atmospheric,Singleplayer,Walking Simulator,Fox,Beautiful,Third Person,Platformer"
Volcano Princess,https://store.steampowered.com/app/1669980/Volcano_Princess,"Life Sim,Multiple Endings,Simulation,Anime,RPG,Choices Matter,Singleplayer,Story Rich,Indie,Choose Your Own Adventure,JRPG,Female Protagonist,Strategy,Time Management,Cute,Turn-Based Combat,Hand-drawn,Medieval,2D,Fantasy"
Sprocket,https://store.steampowered.com/app/1674170/Sprocket,"Early Access,Sandbox,Building,Military,Wargame,War,Vehicular Combat,Third-Person Shooter,World War II,World War I,Physics,Cold War,PvE,Character Customization,3D,Gun Customization,Third Person,Alternate History,Action,Procedural Generation"
Captain Bones,https://store.steampowered.com/app/951820/Captain_Bones,"Early Access,Survival,Crafting,Pirates,Open World,Naval Combat,Exploration,Sailing,Swordplay,Life Sim,Medieval,Action RPG,Action-Adventure,Character Action Game,RPG,Cute,Third Person,Lore-Rich,Story Rich,Action"
AGAINST,https://store.steampowered.com/app/1584840/AGAINST,"Shooter,Action,Music,Rhythm,VR,Arcade,Fast-Paced,Indie,Singleplayer,Casual,Atmospheric,Cinematic,Early Access,Stylized,Comic Book,Hero Shooter"
Diplomacy is Not an Option,https://store.steampowered.com/app/1272320/Diplomacy_is_Not_an_Option,"Early Access,Strategy,Tower Defense,City Builder,Colony Sim,Sandbox,War,RTS,Base Building,Medieval,Action RTS,Procedural Generation,Military,Colorful,Stylized,Building,Survival,Physics,Combat,3D"
Devil Daggers,https://store.steampowered.com/app/422970/Devil_Daggers,"FPS,Difficult,Indie,Fast-Paced,Action,Horror,Retro,Shooter,Singleplayer,Arena Shooter,First-Person,Bullet Hell,Atmospheric,Pixel Graphics,Demons,Survival,Arcade,Lovecraftian,Gore,Dark"
Risen 2: Dark Waters,https://store.steampowered.com/app/40390/Risen_2_Dark_Waters,"RPG,Pirates,Open World,Adventure,Third Person,Singleplayer,Fantasy,Atmospheric,Action,Exploration,Gothic,Dark Fantasy,Story Rich,Action RPG,Sandbox,Great Soundtrack,Controller,Multiplayer"
Idol Manager,https://store.steampowered.com/app/821880/Idol_Manager,"Management,Simulation,Anime,Sexual Content,Strategy,Indie,Visual Novel,Economy,Moddable,Romance,Cute,Replay Value,Mature,Nudity,Singleplayer,Comedy,Hentai,Nonlinear,Point & Click,Dark Comedy"
Those Who Remain,https://store.steampowered.com/app/715380/Those_Who_Remain,"Horror,Psychological Horror,Survival Horror,Exploration,Stealth,Survival,First-Person,Story Rich,Surreal,Choices Matter,Multiple Endings,Action,Puzzle,Thriller,Atmospheric,Mystery,Psychological,Emotional,Adventure,Dark"
Saiko no sutoka,https://store.steampowered.com/app/1546860/Saiko_no_sutoka,"Horror,First-Person,Anime,Cute,Artificial Intelligence,3D,Psychological Horror,Choose Your Own Adventure,Action-Adventure,Action,Simulation,Atmospheric,Cartoony,Survival Horror,Psychological,Adventure,Singleplayer,Violent,Cartoon,Casual"
HALF DEAD 3,https://store.steampowered.com/app/1520380/HALF_DEAD_3,"Adventure,Gore,Co-op,Action,Survival,Horror,Multiplayer,Online Co-Op,Local Co-Op,Action-Adventure,Puzzle,Exploration,Character Customization,3D,First-Person,Singleplayer,Local Multiplayer,PvE,Procedural Generation,Massively Multiplayer"
Exanima,https://store.steampowered.com/app/362490/Exanima,"RPG,Physics,Dungeon Crawler,Dark Fantasy,Medieval,Difficult,Action,Adventure,Isometric,Early Access,Singleplayer,Indie,Souls-like,Simulation,Atmospheric,Character Customization,Horror,Roguelike,Action Roguelike,Nudity"
Secrets of Grindea,https://store.steampowered.com/app/269770/Secrets_of_Grindea,"Early Access,Action RPG,Online Co-Op,Pixel Graphics,Character Customization,Funny,Roguelite,Hack and Slash,RPG,Roguelike,2D,JRPG,Story Rich,Top-Down,Cute,Fantasy,Action,Anime,Colorful,Combat"
Five Nights at Freddy's 4,https://store.steampowered.com/app/388090/Five_Nights_at_Freddys_4,"Horror,Survival Horror,Singleplayer,Robots,First-Person,Dark,Difficult,Point & Click,Survival,Psychological Horror,Strategy,Indie,Story Rich,Atmospheric,Action,Family Friendly,Simulation,Jump Scare,Animation & Modeling,Illuminati"
The Light Brigade,https://store.steampowered.com/app/1579880/The_Light_Brigade,"VR,Action,Shooter,Physics,Singleplayer,First-Person,FPS,Indie,Roguelite,Atmospheric,Tactical,Violent,Roguelike,Realistic,RPG,Procedural Generation,Combat,Adventure,Souls-like,Magic"
Tunguska: The Visitation,https://store.steampowered.com/app/1601970/Tunguska_The_Visitation,"Action-Adventure,Atmospheric,Stealth,Top-Down,Survival Horror,Post-apocalyptic,Cold War,Crafting,Adventure,Twin Stick Shooter,Story Rich,3D,Conversation,Open World,Alternate History,Shooter,Isometric,Third Person,Action,Sci-fi"
Door Kickers 2: Task Force North,https://store.steampowered.com/app/1239080/Door_Kickers_2_Task_Force_North,"Strategy,Tactical,Simulation,Action,Indie,Real Time Tactics,Top-Down,Military,Co-op,Real-Time with Pause,Level Editor,Top-Down Shooter,Early Access,Violent,Multiplayer,Gore,RTS,Singleplayer,Moddable,War"
Two Worlds Epic Edition,https://store.steampowered.com/app/1930/Two_Worlds_Epic_Edition,"RPG,Open World,Fantasy,Singleplayer,Third Person,Multiplayer,Adventure,Action,Medieval,Action RPG,Story Rich,Character Customization,Dark Fantasy,Magic,Hack and Slash,Co-op,Exploration,Classic"
Celeste,https://store.steampowered.com/app/504230/Celeste,"Precision Platformer,Difficult,Pixel Graphics,Great Soundtrack,Platformer,Indie,2D Platformer,Female Protagonist,Singleplayer,2D,Story Rich,Adventure,Cute,Puzzle Platformer,Atmospheric,Action,LGBTQ+,Side Scroller,Retro,Exploration"
Blood and Bacon,https://store.steampowered.com/app/434570/Blood_and_Bacon,"Gore,Funny,Multiplayer,Shooter,Action,FPS,Horror,Co-op,Online Co-Op,Blood,Memes,First-Person,Indie,Adventure,Singleplayer,Psychological Horror,Survival Horror,Illuminati,Survival,Nudity"
Metel - Horror Escape,https://store.steampowered.com/app/1357870/Metel__Horror_Escape,"Horror,Indie,Puzzle,3D,First-Person,Hidden Object,Survival Horror,Action,Investigation,Exploration,Survival,Story Rich,Time Manipulation,Old School,Dark,Realistic,Mystery,Linear,Singleplayer,Early Access"
Fireboy & Watergirl: Elements,https://store.steampowered.com/app/1003480/Fireboy__Watergirl_Elements,"Action,Local Multiplayer,Co-op,Puzzle Platformer,2D,Local Co-Op,Multiplayer,Nostalgia"
TT Isle Of Man: Ride on the Edge 3,https://store.steampowered.com/app/1924170/TT_Isle_Of_Man_Ride_on_the_Edge_3,"Racing,Simulation,Motorbike,Realistic,Physics,Artificial Intelligence,eSports,Driving,Singleplayer,Multiplayer,Atmospheric,Exploration,Sports,Third Person,First-Person,Action,Automobile Sim"
Touge Shakai,https://store.steampowered.com/app/2113900/Touge_Shakai,"Early Access,Racing,Immersive Sim,1990's,Driving,Automobile Sim,Physics,Simulation,Combat Racing,VR,Controller,PvP,Arcade,Character Customization,3D,First-Person,Third Person,Vehicular Combat,Realistic,Stylized"
Red Orchestra: Ostfront 41-45,https://store.steampowered.com/app/1200/Red_Orchestra_Ostfront_4145,"World War II,Action,FPS,Realistic,Multiplayer,Singleplayer,Shooter,War,Tactical,Military,Historical,Simulation,Team-Based,Classic,Strategy,Atmospheric,First-Person,Tanks,Survival"
Silence,https://store.steampowered.com/app/314790/Silence,"Adventure,Point & Click,Story Rich,Great Soundtrack,Indie,Female Protagonist,Singleplayer,Puzzle,Casual,Exploration,2D,Retro,Short,Cult Classic,Classic"
The Wandering Village,https://store.steampowered.com/app/1121640/The_Wandering_Village,"Early Access,Sandbox,City Builder,Procedural Generation,Nature,RTS,Strategy,Base Building,Cute,Survival,Relaxing,Post-apocalyptic,Singleplayer,Roguelike,Resource Management,Economy,Real-Time with Pause,Family Friendly,Emotional,Management"
The Last Haven,https://store.steampowered.com/app/1203930/The_Last_Haven,"Strategy,Indie,Base Building,Post-apocalyptic,Simulation,Survival,City Builder,Resource Management,Building,RTS,Open World,Crafting,Management,Singleplayer,Difficult,Colony Sim,Exploration,Atmospheric,Choices Matter,Real-Time with Pause"
Delta Force: Task Force Dagger,https://store.steampowered.com/app/32650/Delta_Force_Task_Force_Dagger,"Action,FPS,Military,First-Person"
Stars End,https://store.steampowered.com/app/623340/Stars_End,"Open World,Open World Survival Craft,Space,Exploration,Sci-fi,Survival,Sandbox,Crafting,Singleplayer,Multiplayer,First-Person,Third Person,Third-Person Shooter,FPS,Space Sim,Real Time Tactics,PvP,PvE,Simulation,Character Customization"
DOKA 2 KISHKI EDITION,https://store.steampowered.com/app/967250/DOKA_2_KISHKI_EDITION,"Gore,Violent,Memes,Action,Indie,Simulation,Dark Humor,RPG,Adventure,Survival,Atmospheric,Mature,Casual,Great Soundtrack,Funny,Dark,Sexual Content,Nudity,Difficult,Realistic"
Milk inside a bag of milk inside a bag of milk,https://store.steampowered.com/app/1392820/Milk_inside_a_bag_of_milk_inside_a_bag_of_milk,"Visual Novel,Psychological Horror,Horror,Experimental,Abstract,Adventure,Interactive Fiction,Psychological,Text-Based,Anime,Drama,Retro,Philosophical,Emotional,Pixel Graphics,Story Rich,Singleplayer,Indie,LGBTQ+,Perma Death"
Peglin,https://store.steampowered.com/app/1296610/Peglin,"Deckbuilding,Roguelite,Pinball,Perma Death,Roguelike,Turn-Based,Cute,Strategy,2D,Pixel Graphics,Replay Value,Turn-Based Combat,RPG,Physics,Fantasy,Singleplayer,Early Access,Retro,Indie,Casual"
My Garage,https://store.steampowered.com/app/1578390/My_Garage,"Simulation,Automobile Sim,Racing,Realistic,Open World,Sandbox,First-Person,Singleplayer,Transportation,Early Access,Indie,Trading,3D,Multiplayer"
RaceRoom Racing Experience,https://store.steampowered.com/app/211500/RaceRoom_Racing_Experience,"Free to Play,Racing,Automobile Sim,Simulation,Realistic,Multiplayer,Driving,Competitive,Physics,Difficult,PvP,Sports,Controller,VR,Singleplayer,First-Person,Massively Multiplayer,eSports,FPS,Artificial Intelligence"
Old School RuneScape,https://store.steampowered.com/app/1343370/Old_School_RuneScape,"MMORPG,Free to Play,Nostalgia,Adventure,Story Rich,Fantasy,Massively Multiplayer,Multiplayer,RPG,Character Customization,Third Person,PvE,PvP,Open World,Old School,Great Soundtrack,Classic,Exploration,Cult Classic,Lore-Rich"
Vangers,https://store.steampowered.com/app/264080/Vangers,"Racing,Adventure,Action,Atmospheric,Indie,Psychedelic,Classic,Voxel,Surreal,Open World,RPG,Story Rich,Sci-fi,Retro,Top-Down,Great Soundtrack,Sandbox,Singleplayer,Psychological Horror,Difficult"
Hookah Cafe Simulator,https://store.steampowered.com/app/1672880/Hookah_Cafe_Simulator,"Simulation,Sandbox,Life Sim,Immersive Sim,3D,Economy,Cooking,First-Person,Realistic,Inventory Management,Resource Management,Funny,Gambling,Memes,Management,Open World,Multiple Endings,Singleplayer,Artificial Intelligence,Indie"
The Cenozoic Era,https://store.steampowered.com/app/2230170/The_Cenozoic_Era,"Early Access,Simulation,Action,Adventure,Action-Adventure,Life Sim,Walking Simulator,Choose Your Own Adventure,Exploration,Immersive Sim,3D,Realistic,Cinematic,Third Person,Atmospheric,Dinosaurs,Logic,Mystery,Nature,Relaxing"
VIVIDLOPE,https://store.steampowered.com/app/2078510/VIVIDLOPE,"Arcade,Puzzle,Top-Down,3D,Nonlinear,Cute,Female Protagonist,Surreal,Colorful,Abstract,Action,Stylized,Controller,Funny,Relaxing,Family Friendly,Casual,Cartoony,Score Attack,1990's"
Demigod,https://store.steampowered.com/app/202710/Demigod,"Real Time Tactics,MOBA,PvP,PvE,RTS,Strategy,Character Customization,Third Person,3D,Team-Based,Sandbox,Action,Fantasy,Tactical,Magic,Mythology,War,Atmospheric,Cinematic,Beautiful"
Farmer's Father: Save the Innocence,https://store.steampowered.com/app/1905980/Farmers_Father_Save_the_Innocence,"Early Access,Realistic,Survival,Adventure,Choices Matter,War,Immersive Sim,Base Building,Singleplayer,Atmospheric,Simulation,Indie,Action,Crafting,Resource Management,Story Rich,Management,World War II,Wargame,Sandbox"
Catan Universe,https://store.steampowered.com/app/544730/Catan_Universe,"Board Game,Casual,Strategy,Multiplayer,Free to Play,Card Game,Tabletop"
Battlefleet Gothic: Armada,https://store.steampowered.com/app/363680/Battlefleet_Gothic_Armada,"Strategy,Warhammer 40K,Space,RTS,Sci-fi,Games Workshop,Multiplayer,Singleplayer,Tactical,Real Time Tactics,Gothic,Fantasy,Action,War,Co-op,Great Soundtrack,Survival,Difficult,Dark Fantasy,Naval"
Evoland 2,https://store.steampowered.com/app/359310/Evoland_2,"RPG,Adventure,Indie,Action,Retro,Pixel Graphics,Singleplayer,Story Rich,2D,Fantasy,Time Travel,JRPG,Great Soundtrack,Parody,Puzzle,Platformer,Funny,Action RPG,Comedy,Atmospheric"
Rusted Warfare - RTS,https://store.steampowered.com/app/647960/Rusted_Warfare__RTS,"RTS,Strategy,Base Building,Multiplayer,Moddable,Indie,2D,Singleplayer,Sandbox,Real-Time,Pixel Graphics,Co-op,Real-Time with Pause,Robots,Retro,Mechs,Action,War,Tower Defense,Mod"
Knights and Merchants,https://store.steampowered.com/app/253900/Knights_and_Merchants,"Strategy,Colony Sim,Medieval,City Builder,RTS,Simulation,Classic,Singleplayer,Historical,Multiplayer,Old School,Resource Management,Cult Classic,Great Soundtrack,Management,Difficult,2D,Economy,Nostalgia,Action"
China: Mao's legacy,https://store.steampowered.com/app/950740/China_Maos_legacy,"Political Sim,Strategy,Simulation,Indie,Politics,Cold War,Political,Management,RPG,Strategy RPG,Grand Strategy,CRPG,Choose Your Own Adventure,Story Rich,Nonlinear,Singleplayer,Turn-Based Strategy,2D,Minimalist,Diplomacy"
Danganronpa: Trigger Happy Havoc,https://store.steampowered.com/app/413410/Danganronpa_Trigger_Happy_Havoc,"Anime,Visual Novel,Mystery,Detective,Story Rich,Great Soundtrack,Singleplayer,Psychological Horror,Adventure,Horror,Dark Comedy,Puzzle,Dark Humor,Point & Click,Funny,Comedy,Exploration,Survival,Action,Memes"
1997,https://store.steampowered.com/app/2013120/1997,"Visual Novel,Anime,Idler,1990's,Adventure,Detective,Investigation,Interactive Fiction,Word Game,Cute,First-Person,Hand-drawn,Colorful,Atmospheric,Drama,Conspiracy,Psychological,Romance,Funny,Mystery"
Alien Shooter 2 - New Era,https://store.steampowered.com/app/2013300/Alien_Shooter_2__New_Era,"Arena Shooter,Shoot 'Em Up,Third-Person Shooter,PvE,RPG,Action RPG,Character Customization,Isometric,Action,Third Person,Post-apocalyptic,Stylized,Sci-fi,Zombies,Atmospheric,Aliens,Inventory Management,Singleplayer,Shooter,Indie"
Half-Life: Opposing Force,https://store.steampowered.com/app/50/HalfLife_Opposing_Force,"FPS,Action,Classic,Sci-fi,Singleplayer,Shooter,First-Person,Aliens,1990's,Adventure,Atmospheric,Military,Story Rich,Silent Protagonist,Great Soundtrack,Gore,Puzzle,Moddable,Co-op,Retro"
